Unique ID,Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination Airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination Airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
960,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2564,GRU,Guarulhos - Governador AndrÃ© Franco Montoro International Airport,Sao Paulo,Brazil,-23.43555641,-46.47305679,-3,,0,773 77W 777
961,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2673,GYE,JosÃ© JoaquÃ­n de Olmedo International Airport,Guayaquil,Ecuador,-2.15741992,-79.88359833,-5,Y,0,763
962,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,421,HEL,Helsinki Vantaa Airport,Helsinki,Finland,60.31719971,24.9633007,2,Y,0,330
963,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3077,HKG,Hong Kong International Airport,Hong Kong,Hong Kong,22.308901,113.915001,8,Y,0,773
964,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,Y,0,ER4
965,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,738
966,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,32B 762
967,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,503,LCY,London City Airport,London,United Kingdom,51.505299,0.055278,0,,0,318
968,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,,0,777 77W
969,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2789,LIM,Jorge ChÃ¡vez International Airport,Lima,Peru,-12.0219,-77.114305,-5,Y,0,763
970,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,1229,MAD,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,Madrid,Spain,40.471926,-3.56264,1,,0,330 757 340
971,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,478,MAN,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,0,,0,757
972,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,763 757
973,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,757 763 738
974,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,1524,MXP,Malpensa International Airport,Milano,Italy,45.6306,8.72811,1,,0,763
975,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2279,NRT,Narita International Airport,Tokyo,Japan,35.76470184,140.3860016,9,,0,787 773
976,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,738
977,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3611,ORF,Norfolk International Airport,Norfolk,United States,36.89459991,-76.20120239,-5,Y,0,ER4
978,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,1386,ORY,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,1,Y,0,757
979,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,1897,PAP,Toussaint Louverture International Airport,Port-au-prince,Haiti,18.57999992,-72.29250336,-5,,0,763
980,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,321
981,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,Y,0,ER4
982,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,Y,0,ERD CR7
983,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,,0,738
984,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2650,SCL,Comodoro Arturo Merino BenÃ­tez International Airport,Santiago,Chile,-33.39300156,-70.78579712,-4,Y,0,787
985,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,,0,738
986,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,,0,32B 763
987,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,1885,SJO,Juan Santamaria International Airport,San Jose,Costa Rica,9.993860245,-84.20880127,-6,,0,738
988,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2890,SJU,Luis Munoz Marin International Airport,San Juan,Puerto Rico,18.43939972,-66.00180054,-4,,0,757
989,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2883,STT,Cyril E. King Airport,St. Thomas,Virgin Islands,18.33729935,-64.9733963,-4,,0,757
990,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,2899,SXM,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,18.04100037,-63.10889816,-4,,0,757
991,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,Y,0,CR7
992,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,351,TXL,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,1,Y,0,330
993,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,146,YUL,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.47060013,-73.74079895,-5,Y,0,ERD
994,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,178,YYC,Calgary International Airport,Calgary,Canada,51.11389923,-114.0199966,-7,,0,737
995,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,193,YYZ,Lester B. Pearson International Airport,Toronto,Canada,43.67720032,-79.63059998,-5,Y,0,CR7
996,AA,24,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,1678,ZRH,ZÃ¼rich Airport,Zurich,Switzerland,47.464699,8.54917,1,,0,763
997,AA,24,4354,JLN,Joplin Regional Airport,Joplin,United States,37.15179825,-94.49829865,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ER4
998,AA,24,813,JNB,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246,2,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,380 744
999,AA,24,3492,JNU,Juneau International Airport,Juneau,United States,58.35499954,-134.576004,-9,3808,KTN,Ketchikan International Airport,Ketchikan,United States,55.35559845,-131.7140045,-9,Y,0,737
1000,AA,24,2792,JUL,Inca Manco Capac International Airport,Juliaca,Peru,-15.46710014,-70.15820313,-5,2802,AQP,RodrÃ­guez BallÃ³n International Airport,Arequipa,Peru,-16.34110069,-71.58309937,-5,Y,0,320
1001,AA,24,2264,KHH,Kaohsiung International Airport,Kaohsiung,Taiwan,22.57710075,120.3499985,8,2279,NRT,Narita International Airport,Tokyo,Japan,35.76470184,140.3860016,9,,0,763
1002,AA,24,1779,KIN,Norman Manley International Airport,Kingston,Jamaica,17.93569946,-76.78749847,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
1003,AA,24,3992,KIX,Kansai International Airport,Osaka,Japan,34.4272995,135.2440033,9,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,,0,777
1004,AA,24,3514,KOA,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,-10,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,757
1005,AA,24,3514,KOA,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,-10,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,Y,0,737
1006,AA,24,3514,KOA,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,-10,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,757
1007,AA,24,3514,KOA,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,-10,3748,SJC,Norman Y. Mineta San Jose International Airport,San Jose,United States,37.362598,-121.929001,-8,Y,0,737
1008,AA,24,3808,KTN,Ketchikan International Airport,Ketchikan,United States,55.35559845,-131.7140045,-9,3492,JNU,Juneau International Airport,Juneau,United States,58.35499954,-134.576004,-9,Y,0,734
1009,AA,24,3808,KTN,Ketchikan International Airport,Ketchikan,United States,55.35559845,-131.7140045,-9,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,734
1010,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,3885,BKK,Suvarnabhumi Airport,Bangkok,Thailand,13.68109989,100.7470016,7,,0,737
1011,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,,0,380
1012,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,340,FRA,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,1,,0,777
1013,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,3305,LGK,Langkawi International Airport,Langkawi,Malaysia,6.329730034,99.72869873,8,,0,737
1014,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,,0,380
1015,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,2279,NRT,Narita International Airport,Tokyo,Japan,35.76470184,140.3860016,9,,0,763
1016,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,3308,PEN,Penang International Airport,Penang,Malaysia,5.297140121,100.2770004,8,,0,737
1017,AA,24,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,3316,SIN,Singapore Changi Airport,Singapore,Singapore,1.35019,103.994003,8,,0,737
1018,AA,24,2176,KWI,Kuwait International Airport,Kuwait,Kuwait,29.22660065,47.96889877,3,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,744
1019,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,321
1020,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,320 319
1021,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M80 738 M83 757
1022,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,738
1023,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,738
1024,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,502,LGW,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,0,Y,0,777
1025,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,744
1026,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,757 738
1027,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,M83 738
1028,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,320 321
1029,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,320 321 319
1030,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,49,YEG,Edmonton International Airport,Edmonton,Canada,53.30970001,-113.5800018,-7,,0,737
1031,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,156,YVR,Vancouver International Airport,Vancouver,Canada,49.19390106,-123.1839981,-8,,0,737
1032,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,178,YYC,Calgary International Airport,Calgary,Canada,51.11389923,-114.0199966,-7,,0,737
1033,AA,24,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,193,YYZ,Lester B. Pearson International Airport,Toronto,Canada,43.67720032,-79.63059998,-5,,0,737
1034,AA,24,4256,LAW,Lawton Fort Sill Regional Airport,Lawton,United States,34.56769943,-98.41660309,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ER4 ERD
1035,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,4019,ABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,-7,Y,0,CRJ CR7
1036,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3774,ANC,Ted Stevens Anchorage International Airport,Anchorage,United States,61.17440033,-149.9960022,-9,Y,0,737
1037,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,M83 738
1038,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3825,BDL,Bradley International Airport,Windsor Locks,United States,41.93889999,-72.68319702,-5,,0,738
1039,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,738
1040,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,Y,0,744
1041,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,757 738
1042,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,321
1043,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,,0,738
1044,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,738
1045,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,Y,0,CR7
1046,AA,24,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,738 763 757 M83
