Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
AA,24,3708,SJT,San Angelo Regional Mathis Field,San Angelo,United States,31.35770035,-100.4960022,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ER4 CRJ ERD
AA,24,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,320
AA,24,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M80 M83
AA,24,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,CRJ CR7
AA,24,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,E75 CR7
AA,24,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,320
AA,24,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,320 319 321
AA,24,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,321
AA,24,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M83
AA,24,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,CRJ
AA,24,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,3456,OGG,Kahului Airport,Kahului,United States,20.8986,-156.429993,-10,Y,0,737
AA,24,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,320 319 321
AA,24,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,737
AA,24,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,738
AA,24,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,738
AA,24,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,Y,0,737
AA,24,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,320 319 321
AA,24,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,737
AA,24,3680,SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,33.9888,-98.491898,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ERD ER4 CRJ
AA,24,4067,SRQ,Sarasota Bradenton International Airport,Sarasota,United States,27.39539909,-82.55439758,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,Y,0,CR9 E75
AA,24,4067,SRQ,Sarasota Bradenton International Airport,Sarasota,United States,27.39539909,-82.55439758,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,319
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CR7
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M83 M80 738
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,M83
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,CR7
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,M80 M83 738
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,Y,0,E75 CRJ E70
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,319
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,Y,0,ER4
AA,24,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,737
AA,24,6992,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,38.50899887,-122.8130035,-8,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,DH4
AA,24,6992,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,38.50899887,-122.8130035,-8,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,Y,0,DH4
AA,24,3753,SUX,Sioux Gateway Col. Bud Day Field,Sioux City,United States,42.40259933,-96.38439941,-6,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,ERD ER4
AA,24,3661,SWF,Stewart International Airport,Newburgh,United States,41.5041008,-74.10479736,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,DH3
AA,24,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,DH3
AA,24,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,320 319
AA,24,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,E70 CRJ
AA,24,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,CR7 ER4
AA,24,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,DH3
AA,24,3698,TLH,Tallahassee Regional Airport,Tallahassee,United States,30.39649963,-84.35030365,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,Y,0,CR7 CRJ
AA,24,3698,TLH,Tallahassee Regional Airport,Tallahassee,United States,30.39649963,-84.35030365,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
AA,24,3698,TLH,Tallahassee Regional Airport,Tallahassee,United States,30.39649963,-84.35030365,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ERD ER4
AA,24,3698,TLH,Tallahassee Regional Airport,Tallahassee,United States,30.39649963,-84.35030365,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,Y,0,ERD ER4
AA,24,4040,TOL,Toledo Express Airport,Toledo,United States,41.58679962,-83.80780029,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,ER4 ERD
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,320 737 321 319
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,319
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,738 M83 M80
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,Y,0,CR7
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,738 M83 M80
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,737 321 319 320
AA,24,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,320
AA,24,4116,TRI,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,36.475201,-82.407401,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,DH3 DH8
AA,24,3855,TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M80 738 M83 757
AA,24,3855,TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,-6,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
AA,24,3855,TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,-6,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,738
AA,24,3636,TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,-7,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M80 M83
AA,24,3636,TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,-7,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,CRJ
AA,24,3636,TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,-7,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,M83 M80
AA,24,3636,TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,-7,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,Y,0,CR9 CRJ
AA,24,4023,TVC,Cherry Capital Airport,Traverse City,United States,44.74140167,-85.5821991,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,ERD ER4
AA,24,3770,TXK,Texarkana Regional Webb Field,Texarkana,United States,33.45370102,-93.99099731,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ERD ER4
AA,24,3848,TYR,Tyler Pounds Regional Airport,Tyler,United States,32.35409927,-95.40239716,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ERD ER4 CRJ
AA,24,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,Y,0,CR7 CRJ
AA,24,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
AA,24,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ER4 CRJ ERD
AA,24,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,ERD
AA,24,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,ERD ER4
AA,24,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,Y,0,CRJ
AA,24,3873,VPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,Y,0,CRJ CR7
AA,24,3873,VPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398,-6,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
AA,24,3873,VPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,CRJ ER4 ERD
AA,24,4356,XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,Y,0,CR7 CRJ
AA,24,4356,XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M80
AA,24,4356,XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,CR7
AA,24,4356,XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,CR7
AA,24,4356,XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,CR7 ER4 ERD
AA,24,3596,YUM,Yuma MCAS/Yuma International Airport,Yuma,United States,32.65660095,-114.6060028,-7,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,Y,0,CRJ
DL,2009,4355,ABE,Lehigh Valley International Airport,Allentown,United States,40.65209961,-75.44080353,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,717
DL,2009,4355,ABE,Lehigh Valley International Airport,Allentown,United States,40.65209961,-75.44080353,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
